VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Sweden,2014,3.517748918,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Sweden,2015,3.427128427,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Sweden,2016,3.458297258,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Sweden,2017,3.48946609,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Sweden,2018,3.520634921,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Sweden,2019,3.551803752,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Sweden,2020,3.582972583,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Sweden,2021,3.582972583,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2000,9.664530892,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2001,9.633943555,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2002,9.603356217,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2003,9.407513349,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2004,9.211670481,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2005,9.015827613,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2006,8.819984744,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2007,8.624141876,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2008,8.428299008,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2009,8.23245614,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2010,8.036613272,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2011,7.840770404,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2012,7.627765065,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2013,6.559877956,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2014,6.498855835,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2015,6.506167048,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2016,6.498855835,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2017,6.498855835,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2018,6.498855835,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2019,6.498855835,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2020,6.498855835,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Switzerland,2021,6.498855835,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2000,134.223884585,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2001,138.516341616,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2002,145.685279188,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2003,128.640128239,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2004,125.654109894,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2005,125.963131178,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2006,125.963131178,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2007,125.963131178,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2008,125.963131178,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2009,125.562383115,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2010,125.161635052,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2011,124.760886989,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2012,124.360138926,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2013,124.360138926,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2014,124.360138926,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2015,124.360138926,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2016,124.360138926,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2017,124.360138926,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2018,124.360138926,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2019,124.360138926,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2020,124.360138926,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Syrian Arab Republic,2021,124.360138926,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2000,81.204644412,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2001,79.979548753,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2002,78.754453094,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2003,77.529357435,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2004,76.304261776,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2005,75.079166117,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2006,73.854070458,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2007,73.285980267,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2008,72.717890076,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2009,72.149799886,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2010,71.581709695,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2011,71.013619504,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2012,70.445529314,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2013,69.877439123,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2014,69.309348932,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2015,68.741258741,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2016,57.718696398,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2017,52.698245151,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2018,64.480802217,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2019,69.943264283,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2020,69.943264283,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tajikistan,2021,69.943264283,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Thailand,2007,23.013935183,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Thailand,2008,23.013935183,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Thailand,2009,23.013935183,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Thailand,2010,23.013935183,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Thailand,2011,23.013935183,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Thailand,2012,23.013935183,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Thailand,2013,23.013935183,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Thailand,2014,23.013935183,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Thailand,2015,23.013935183,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Thailand,2016,23.013935183,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Thailand,2017,23.013935183,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Thailand,2018,23.013935183,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Thailand,2019,23.013935183,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Thailand,2020,23.013935183,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Thailand,2021,23.013935183,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2004,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2005,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2006,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2007,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2008,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2009,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2010,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2011,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2012,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2013,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2014,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2015,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2016,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2017,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2018,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2019,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2020,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Timor-Leste,2021,28.268210323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2000,2.580481622,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2001,2.575411914,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2002,2.570342205,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2003,2.844106464,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2004,3.117870722,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2005,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2006,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2007,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2008,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2009,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2010,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2011,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2012,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2013,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2014,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2015,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2016,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2017,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2018,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2019,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2020,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Togo,2021,3.391634981,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2000,18.984280532,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2001,19.359129383,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2002,19.733978235,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2003,20.108827086,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2004,20.483675937,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2005,18.681983071,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2006,18.956066102,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2007,19.230149133,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2008,19.504232164,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2009,19.778315195,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2010,20.052398226,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2011,20.326481258,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2012,20.326481258,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2013,20.326481258,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2014,20.326481258,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2015,20.326481258,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2016,20.326481258,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2017,20.326481258,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2018,20.326481258,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2019,20.326481258,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2020,20.326481258,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Trinidad and Tobago,2021,20.326481258,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2000,66.018332783,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2001,71.325191072,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2002,71.706066069,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2003,72.086941066,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2004,72.467816063,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2005,72.84869106,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2006,73.229566056,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2007,73.610441053,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2008,73.99131605,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2009,76.555874362,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2010,79.120432674,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2011,81.684990986,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2012,84.269862631,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2013,86.854734276,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2014,89.439605921,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2015,92.024477566,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2016,94.609349212,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2017,89.531015921,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2018,95.9987812,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2019,96.310590864,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2020,98.113399182,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Tunisia,2021,98.113399182,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2000,127.908809892,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2001,130.936287137,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2002,133.963764383,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2003,136.991241628,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2004,143.560020608,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2005,143.560020608,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2006,143.560020608,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2007,143.690211231,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2008,143.820401855,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2009,143.950592478,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2010,144.080783102,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2011,144.210973725,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2012,144.341164348,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2013,144.471354972,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2014,144.601545595,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2015,144.731736218,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2016,144.861926842,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2017,148.666666667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2018,138.485316847,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2019,142.751674395,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2020,135.213807316,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Turkmenistan,2021,135.213807316,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2000,31.196612939,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2001,30.40865087,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2002,29.620688801,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2003,28.832726732,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2004,29.367959098,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2005,29.903191463,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2006,30.438423828,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2007,30.802662854,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2008,31.166901879,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2009,33.52150338,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2010,34.880784372,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2011,36.199212657,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2012,37.517640942,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2013,38.059867786,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2014,38.60209463,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2015,39.894525737,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2016,44.276907079,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2017,43.667076432,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2018,45.378875436,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2019,46.282143653,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2020,47.163128575,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Türkiye,2021,43.378147515,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2000,3.015553522,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2001,3.161710887,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2002,3.307868253,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2003,3.727889601,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2004,4.147910948,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2005,4.567932296,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2006,4.987953644,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2007,5.407974992,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2008,5.82799634,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2009,5.82799634,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2010,5.82799634,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2011,5.82799634,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2012,5.82799634,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2013,5.82799634,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2014,5.82799634,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2015,5.82799634,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2016,5.82799634,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2017,5.82799634,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2018,5.82799634,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2019,5.82799634,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2020,5.82799634,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uganda,2021,5.82799634,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2000,23.684892459,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2001,22.858512568,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2002,22.029541332,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2003,21.200570096,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2004,20.37159886,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2005,19.538740606,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2006,19.481212749,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2007,19.419538741,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2008,19.358383001,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2009,19.296968127,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2010,19.240735942,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2011,17.960935476,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2012,16.681135009,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2013,15.401334543,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2014,14.121534076,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2015,11.802280383,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2016,12.082145634,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2017,13.87017362,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2018,13.87017362,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2019,13.728945323,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2020,12.255765742,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ukraine,2021,12.255765742,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2000,1555.866666667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2001,1527.928888889,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2002,1499.991111111,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2003,1472.053333333,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2004,1669.36,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2005,1866.666666667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2006,1849.636363636,%,I,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2007,1832.606060606,%,I,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2008,1815.575757576,%,I,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2009,1798.545454545,%,I,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2010,1781.515151515,%,I,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2011,1764.484848485,%,I,False
