"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 5. Service and sales workers","Establishment size (Aggregate): 50+ persons","2012",75.07,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 5. Service and sales workers","Establishment size (Aggregate): Not stated","2012",93.044,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Establishment size (Aggregate): Total","2012",99.472,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Establishment size (Aggregate): 1-4 persons","2012",99.494,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Establishment size (Aggregate): 5-49 persons","2012",99.442,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Establishment size (Aggregate): 50+ persons","2012",76.099,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Establishment size (Aggregate): Not stated","2012",99.933,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 7. Craft and related trades workers","Establishment size (Aggregate): Total","2012",96.012,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 7. Craft and related trades workers","Establishment size (Aggregate): 1-4 persons","2012",97.673,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 7. Craft and related trades workers","Establishment size (Aggregate): 5-49 persons","2012",97.139,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 7. Craft and related trades workers","Establishment size (Aggregate): 50+ persons","2012",72.601,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 7. Craft and related trades workers","Establishment size (Aggregate): Not stated","2012",88.381,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Establishment size (Aggregate): Total","2012",90.487,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Establishment size (Aggregate): 1-4 persons","2012",94.57,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Establishment size (Aggregate): 5-49 persons","2012",94.136,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Establishment size (Aggregate): 50+ persons","2012",71.818,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Establishment size (Aggregate): Not stated","2012",83.692,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 9. Elementary occupations","Establishment size (Aggregate): Total","2012",98.385,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 9. Elementary occupations","Establishment size (Aggregate): 1-4 persons","2012",99.086,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 9. Elementary occupations","Establishment size (Aggregate): 5-49 persons","2012",98.128,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 9. Elementary occupations","Establishment size (Aggregate): 50+ persons","2012",85.432,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 9. Elementary occupations","Establishment size (Aggregate): Not stated","2012",96.802,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): X. Not elsewhere classified","Establishment size (Aggregate): Total","2012",100,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): X. Not elsewhere classified","Establishment size (Aggregate): Not stated","2012",100,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): Total","Establishment size (Aggregate): Total","2012",96.043,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): Total","Establishment size (Aggregate): 1-4 persons","2012",97.781,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): Total","Establishment size (Aggregate): 5-49 persons","2012",93.265,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): Total","Establishment size (Aggregate): 50+ persons","2012",78.435,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): Total","Establishment size (Aggregate): Not stated","2012",92.032,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): Total","2012",86.691,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): 1-4 persons","2012",87.781,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): 5-49 persons","2012",85.942,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): 50+ persons","2012",68.232,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): Not stated","2012",87.163,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): Total","2012",90.197,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): 1-4 persons","2012",80.162,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): 5-49 persons","2012",96.226,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): 50+ persons","2012",67.767,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): Not stated","2012",92.553,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): Total","2012",89.235,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): 1-4 persons","2012",86.513,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): 5-49 persons","2012",83.426,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): 50+ persons","2012",71.698,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): Not stated","2012",91.999,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 4. Clerical support workers","Establishment size (Aggregate): Total","2012",88.662,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 4. Clerical support workers","Establishment size (Aggregate): 1-4 persons","2012",87.381,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 4. Clerical support workers","Establishment size (Aggregate): 5-49 persons","2012",96.336,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 4. Clerical support workers","Establishment size (Aggregate): 50+ persons","2012",93.065,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 4. Clerical support workers","Establishment size (Aggregate): Not stated","2012",85.861,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 5. Service and sales workers","Establishment size (Aggregate): Total","2012",90.259,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 5. Service and sales workers","Establishment size (Aggregate): 1-4 persons","2012",91.01,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 5. Service and sales workers","Establishment size (Aggregate): 5-49 persons","2012",87.711,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 5. Service and sales workers","Establishment size (Aggregate): 50+ persons","2012",76.437,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 5. Service and sales workers","Establishment size (Aggregate): Not stated","2012",89.984,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Establishment size (Aggregate): Total","2012",99.234,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Establishment size (Aggregate): 1-4 persons","2012",99.246,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Establishment size (Aggregate): 5-49 persons","2012",99.011,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Establishment size (Aggregate): 50+ persons","2012",90.805,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Establishment size (Aggregate): Not stated","2012",99.76,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 7. Craft and related trades workers","Establishment size (Aggregate): Total","2012",94.914,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 7. Craft and related trades workers","Establishment size (Aggregate): 1-4 persons","2012",97,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 7. Craft and related trades workers","Establishment size (Aggregate): 5-49 persons","2012",96.917,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 7. Craft and related trades workers","Establishment size (Aggregate): 50+ persons","2012",73.104,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 7. Craft and related trades workers","Establishment size (Aggregate): Not stated","2012",86.861,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Establishment size (Aggregate): Total","2012",90.123,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Establishment size (Aggregate): 1-4 persons","2012",94.466,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Establishment size (Aggregate): 5-49 persons","2012",94.011,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Establishment size (Aggregate): 50+ persons","2012",71.818,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Establishment size (Aggregate): Not stated","2012",83.258,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 9. Elementary occupations","Establishment size (Aggregate): Total","2012",97.554,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 9. Elementary occupations","Establishment size (Aggregate): 1-4 persons","2012",98.691,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 9. Elementary occupations","Establishment size (Aggregate): 5-49 persons","2012",98.292,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 9. Elementary occupations","Establishment size (Aggregate): 50+ persons","2012",89.152,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 9. Elementary occupations","Establishment size (Aggregate): Not stated","2012",93.425,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): X. Not elsewhere classified","Establishment size (Aggregate): Total","2012",100,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): X. Not elsewhere classified","Establishment size (Aggregate): Not stated","2012",100,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): Total","Establishment size (Aggregate): Total","2012",98.666,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): Total","Establishment size (Aggregate): 1-4 persons","2012",99.128,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): Total","Establishment size (Aggregate): 5-49 persons","2012",95.326,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): Total","Establishment size (Aggregate): 50+ persons","2012",61.815,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): Total","Establishment size (Aggregate): Not stated","2012",97.854,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): Total","2012",93.536,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): 1-4 persons","2012",100,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): 5-49 persons","2012",,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): 50+ persons","2012",,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): Not stated","2012",91.305,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): Total","2012",87.286,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): 1-4 persons","2012",88.477,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): 5-49 persons","2012",96.609,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): 50+ persons","2012",,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): Not stated","2012",85.501,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
