VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Mali,2022,0.00617284,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Malta,2022,1.173708175,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Mauritania,2022,0.31197579,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Mauritius,2022,0.362929924,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Mexico,2022,3.980232466,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Mongolia,2022,1.220264317,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Morocco,2022,1.031469365,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Mozambique,2022,0.029726516,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Myanmar,2022,0.086593203,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Namibia,2022,0.020826572,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Nepal,2022,0.025818309,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Netherlands (Kingdom of the),2022,11.702427341,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,New Zealand,2022,1.929714936,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Nicaragua,2022,0.001080815,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Niger,2022,0.16490529,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Nigeria,2022,1.523255814,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,North Macedonia,2022,0.763310745,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Norway,2022,0.81401257,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Oman,2022,14.505483029,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Pakistan,2022,0.839414297,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Palestine,2022,3.991197689,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Panama,2022,0.004611723,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Papua New Guinea,2022,0.056526138,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Paraguay,2022,0.117136989,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Peru,2022,0.310357675,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Philippines,2022,4.158295802,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Poland,2022,21.27535653,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Portugal,2022,3.652609042,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Puerto Rico,2022,14.109549285,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Qatar,2022,18.538855287,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Republic of Korea,2022,14.003292114,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Republic of Moldova,2022,9.178314066,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Romania,2022,3.688793184,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Russian Federation,2022,1.8461695,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Rwanda,2022,0.336084451,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Saint Kitts and Nevis,2022,0,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Saint Lucia,2022,0,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Saint Vincent and the Grenadines,2022,0.001858386,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Sao Tome and Principe,2022,0.027522936,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Saudi Arabia,2022,52.471273212,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Senegal,2022,0.007521938,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Serbia,2022,4.470866674,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Sierra Leone,2022,0.129672897,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Singapore,2022,14.987898897,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Slovakia,2022,0.966275818,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Slovenia,2022,4.361054767,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Somalia,2022,0.014874312,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,South Africa,2022,15.654995967,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,South Sudan,2022,1.445086705,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Spain,2022,8.197698682,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Sri Lanka,2022,5.827489481,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Sudan,2022,0.330396476,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Suriname,2022,0.869146889,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Sweden,2022,2.19517711,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Switzerland,2022,2.410442431,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Syrian Arab Republic,2022,4.566193497,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Tajikistan,2022,11.374611666,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Thailand,2022,1.115235717,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Timor-Leste,2022,0.048239267,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Togo,2022,0.095817491,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Trinidad and Tobago,2022,6.837378482,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Tunisia,2022,1.692930649,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Turkmenistan,2022,6.276563073,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Türkiye,2022,0.961711248,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Uganda,2022,0.457456542,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Ukraine,2022,2.824343169,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,United Arab Emirates,2022,17.237757122,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,United Kingdom of Great Britain and Northern Ireland,2022,1.721875614,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,United Republic of Tanzania,2022,0.062515629,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,United States of America,2022,13.288973384,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Uruguay,2022,1.614173717,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Uzbekistan,2022,3.317619537,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Venezuela (Bolivarian Republic of),2022,0.264372561,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Viet Nam,2022,0.679417158,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Yemen,2022,3.095238095,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Zambia,2022,0.234487734,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Zimbabwe,2022,0.763725122,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Afghanistan,2022,0.546685929,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Albania,2022,1.328125,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Algeria,2022,44.774923569,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Angola,2022,0.847360032,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Antigua and Barbuda,2022,5.297658863,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Argentina,2022,1.619149943,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Armenia,2022,10.934032681,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Australia,2022,0.678641909,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Austria,2022,0.125877034,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Azerbaijan,2022,1.809919459,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Bahrain,2022,84.82877691,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Bangladesh,2022,0.5744082,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Barbados,2022,21.604938272,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Belarus,2022,1.977587343,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Belgium,2022,7.943952231,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Belize,2022,0.142251061,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Benin,2022,0.604317746,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Bhutan,2022,0.071108663,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Bolivia (Plurinational State of),2022,0.023282393,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Botswana,2022,1.352198797,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Brazil,2022,0.361008366,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Brunei Darussalam,2022,5.708364732,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Bulgaria,2022,6.19410156,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Burkina Faso,2022,3.59082218,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Burundi,2022,1.568413392,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Cabo Verde,2022,35.147252001,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Cambodia,2022,0.046511628,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Cameroon,2022,0.353835125,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Canada,2022,0.502039346,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Central African Republic,2022,0.278240741,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Chad,2022,0.506347656,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Chile,2022,0.357952926,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,China,2022,8.357417218,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Colombia,2022,0.496766675,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Comoros,2022,0.4,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Congo,2022,0.019093079,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Costa Rica,2022,1.891806029,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Croatia,2022,0.690891052,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Cuba,2022,5.848118741,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Cyprus,2022,11.812759066,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Czechia,2022,9.512881411,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Côte d'Ivoire,2022,1.401050788,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Democratic People's Republic of Korea,2022,2.892662608,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Democratic Republic of the Congo,2022,0.154298042,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Denmark,2022,10.351189832,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Djibouti,2022,5.333333333,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Dominica,2022,9.5,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Dominican Republic,2022,3.725320126,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Ecuador,2022,0.884208747,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Egypt,2022,19.581056466,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,El Salvador,2022,2.702609284,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Equatorial Guinea,2022,0.146431881,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Eritrea,2022,0.595238095,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Estonia,2022,0.703442955,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Eswatini,2022,2.999273784,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Ethiopia,2022,2.47706422,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Fiji,2022,0.088616462,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Finland,2022,1.270785781,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,France,2022,4.61446072,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Gabon,2022,0.305776173,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Gambia,2022,0.896041757,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Georgia,2022,1.644820847,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Germany,2022,14.682865954,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Ghana,2022,1.291748145,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Greece,2022,3.403759981,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Grenada,2022,6,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Guatemala,2022,1.442390741,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Guinea,2022,0.353846154,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Guinea-Bissau,2022,0.268443545,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Guyana,2022,0.139954338,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Haiti,2022,1.753738232,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Honduras,2022,0.905849198,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Hungary,2022,1.077575584,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Iceland,2022,0.113280714,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,India,2022,4.892979236,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Indonesia,2022,3.174603175,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Iran (Islamic Republic of),2022,5.401846774,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Iraq,2022,9.459202772,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Ireland,2022,5.321462945,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Israel,2022,49.777186648,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Italy,2022,8.045142867,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Jamaica,2022,9.093044105,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Japan,2022,6.222511386,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Jordan,2022,47.358381739,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Kazakhstan,2022,6.718468563,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Kenya,2022,4.080791426,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Kuwait,2022,1380.94332,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Kyrgyzstan,2022,1.463280175,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Lao People's Democratic Republic,2022,0.084745763,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Latvia,2022,0.541809075,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Lebanon,2022,7.668651074,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Lesotho,2022,1.171646163,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Liberia,2022,0.145289855,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Libya,2022,98.113207547,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Lithuania,2022,0.986157174,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Luxembourg,2022,3.609452736,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Madagascar,2022,0.328120365,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Malawi,2022,1.846213392,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Malaysia,2022,0.841069934,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Maldives,2022,14.870056497,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Mali,2022,0.165123457,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Malta,2022,46.358006968,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Mauritania,2022,0.935927369,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Mauritius,2022,11.613757571,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Mexico,2022,6.671255975,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Mongolia,2022,0.332599119,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Morocco,2022,5.171943091,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Mozambique,2022,0.442330559,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Myanmar,2022,0.577345938,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Namibia,2022,0.06890135,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Nepal,2022,0.129179065,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Netherlands (Kingdom of the),2022,4.41979307,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,New Zealand,2022,0.891515262,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Nicaragua,2022,0.331056346,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Niger,2022,0.824432594,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Nigeria,2022,3.875036896,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,North Macedonia,2022,7.391093901,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Norway,2022,0.587829563,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Oman,2022,7.923162999,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Pakistan,2022,5.785962831,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Palestine,2022,27.075422159,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Panama,2022,0.5646385,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Papua New Guinea,2022,0.075379427,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Paraguay,2022,0.275347988,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Peru,2022,0.585134128,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Philippines,2022,2.903668583,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Poland,2022,6.980563408,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Portugal,2022,1.836685448,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Puerto Rico,2022,4.748922296,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Qatar,2022,268.929772427,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Republic of Korea,2022,20.99549775,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Republic of Moldova,2022,2.518919812,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Romania,2022,1.175919858,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Russian Federation,2022,1.090658179,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Rwanda,2022,7.72994237,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Saint Kitts and Nevis,2022,50.181623932,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Saint Lucia,2022,4.166666667,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Saint Vincent and the Grenadines,2022,7.898141614,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Sao Tome and Principe,2022,0.674311927,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Saudi Arabia,2022,127.130399097,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Senegal,2022,1.406161985,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Serbia,2022,0.791164206,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Sierra Leone,2022,0.259345794,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Singapore,2022,18.267323769,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Slovakia,2022,1.317598838,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Slovenia,2022,1.210277214,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Somalia,2022,0.111557341,%,I,false
